Label,Percentage
158,0.0007886435331230284
159,0.0007886435331230284
160,0.0007886435331230284
161,0.0015772870662460567
162,0.0015772870662460567
163,0.0011829652996845426
164,0.0015772870662460567
165,0.002365930599369085
166,0.002365930599369085
167,0.0015772870662460567
168,0.0007886435331230284
169,0.0015772870662460567
170,0.0011829652996845426
171,0.0015772870662460567
172,0.0015772870662460567
173,0.001971608832807571
174,0.002365930599369085
175,0.0011829652996845426
176,0.002365930599369085
177,0.0007886435331230284
178,0.0015772870662460567
179,0.0015772870662460567
180,0.0031545741324921135
181,0.0011829652996845426
182,0.0015772870662460567
183,0.0011829652996845426
184,0.0007886435331230284
185,0.0011829652996845426
186,0.0007886435331230284
187,0.0011829652996845426
188,0.0015772870662460567
189,0.0011829652996845426
190,0.002365930599369085
191,0.0007886435331230284
192,0.0011829652996845426
193,0.0007886435331230284
194,0.0003943217665615142
195,0.0007886435331230284
196,0.0007886435331230284
197,0.0003943217665615142
198,0.0003943217665615142
199,0.0007886435331230284
200,0.0011829652996845426
201,0.0003943217665615142
202,0.0011829652996845426
203,0.0011829652996845426
204,0.0031545741324921135
205,0.0011829652996845426
206,0.0011829652996845426
207,0.0011829652996845426
208,0.0015772870662460567
209,0.0003943217665615142
210,0.0007886435331230284
211,0.0011829652996845426
212,0.001971608832807571
213,0.0015772870662460567
214,0.0003943217665615142
215,0.0011829652996845426
216,0.001971608832807571
217,0.0007886435331230284
218,0.0007886435331230284
219,0.0003943217665615142
220,0.0
221,0.0027602523659305996
222,0.0015772870662460567
223,0.0007886435331230284
224,0.0007886435331230284
225,0.0011829652996845426
226,0.0007886435331230284
227,0.0003943217665615142
228,0.0007886435331230284
229,0.0007886435331230284
230,0.0011829652996845426
231,0.0015772870662460567
232,0.0007886435331230284
233,0.0007886435331230284
234,0.001971608832807571
235,0.0011829652996845426
236,0.0003943217665615142
237,0.0011829652996845426
238,0.0007886435331230284
239,0.0003943217665615142
240,0.0003943217665615142
241,0.0015772870662460567
242,0.0011829652996845426
243,0.0003943217665615142
244,0.0003943217665615142
245,0.0
246,0.0003943217665615142
247,0.0011829652996845426
248,0.0007886435331230284
249,0.0015772870662460567
250,0.001971608832807571
251,0.002365930599369085
252,0.0007886435331230284
253,0.0007886435331230284
254,0.0
255,0.0
256,0.0003943217665615142
257,0.0
258,0.0007886435331230284
259,0.0007886435331230284
260,0.0003943217665615142
261,0.0011829652996845426
262,0.0003943217665615142
263,0.0027602523659305996
264,0.0003943217665615142
265,0.0007886435331230284
266,0.0003943217665615142
267,0.0007886435331230284
268,0.0003943217665615142
269,0.0007886435331230284
270,0.0003943217665615142
271,0.0015772870662460567
272,0.0007886435331230284
273,0.0007886435331230284
274,0.0007886435331230284
275,0.0015772870662460567
276,0.0011829652996845426
277,0.0
278,0.0003943217665615142
279,0.0015772870662460567
280,0.0003943217665615142
281,0.0
282,0.0003943217665615142
283,0.0003943217665615142
284,0.0003943217665615142
285,0.0003943217665615142
286,0.0011829652996845426
287,0.0007886435331230284
288,0.0
289,0.0007886435331230284
290,0.0003943217665615142
291,0.0015772870662460567
292,0.0003943217665615142
293,0.0
294,0.0003943217665615142
295,0.0007886435331230284
296,0.0
297,0.0007886435331230284
298,0.0011829652996845426
299,0.0007886435331230284
300,0.0015772870662460567
301,0.0
302,0.0003943217665615142
303,0.0007886435331230284
304,0.0003943217665615142
305,0.0011829652996845426
306,0.0007886435331230284
307,0.0003943217665615142
308,0.0
309,0.0011829652996845426
310,0.0
311,0.0
312,0.0003943217665615142
313,0.0011829652996845426
314,0.0003943217665615142
315,0.0003943217665615142
316,0.0003943217665615142
317,0.0003943217665615142
318,0.0
319,0.0007886435331230284
320,0.0011829652996845426
321,0.0
322,0.0007886435331230284
323,0.0007886435331230284
324,0.0
325,0.0
326,0.0007886435331230284
327,0.0003943217665615142
328,0.0011829652996845426
329,0.0011829652996845426
330,0.0007886435331230284
331,0.0
332,0.0007886435331230284
333,0.0003943217665615142
334,0.0
335,0.0
336,0.0003943217665615142
337,0.0007886435331230284
338,0.0003943217665615142
339,0.0003943217665615142
340,0.0011829652996845426
341,0.0
342,0.0011829652996845426
343,0.0011829652996845426
344,0.0007886435331230284
345,0.0003943217665615142
346,0.0011829652996845426
347,0.0007886435331230284
348,0.0003943217665615142
349,0.0007886435331230284
350,0.0003943217665615142
351,0.0003943217665615142
352,0.0
353,0.0
354,0.0
355,0.0007886435331230284
356,0.0003943217665615142
357,0.0011829652996845426
358,0.0
359,0.0007886435331230284
360,0.0003943217665615142
361,0.0003943217665615142
362,0.0007886435331230284
363,0.0003943217665615142
364,0.0
365,0.0015772870662460567
366,0.0
367,0.0003943217665615142
368,0.0003943217665615142
369,0.0003943217665615142
370,0.0
371,0.0007886435331230284
372,0.0003943217665615142
373,0.0007886435331230284
374,0.0007886435331230284
375,0.0003943217665615142
376,0.0015772870662460567
377,0.0007886435331230284
378,0.001971608832807571
379,0.0007886435331230284
380,0.0003943217665615142
381,0.0007886435331230284
382,0.0007886435331230284
383,0.0011829652996845426
384,0.0003943217665615142
385,0.0007886435331230284
386,0.0
387,0.0003943217665615142
388,0.0007886435331230284
389,0.0003943217665615142
390,0.0007886435331230284
391,0.0007886435331230284
392,0.0011829652996845426
393,0.0015772870662460567
394,0.0003943217665615142
395,0.0003943217665615142
396,0.0003943217665615142
397,0.0011829652996845426
398,0.0003943217665615142
399,0.0
400,0.0015772870662460567
401,0.0003943217665615142
402,0.0
403,0.0007886435331230284
404,0.0003943217665615142
405,0.0003943217665615142
406,0.0011829652996845426
407,0.0003943217665615142
408,0.0003943217665615142
409,0.0011829652996845426
410,0.0007886435331230284
411,0.0
412,0.0003943217665615142
413,0.0003943217665615142
414,0.0007886435331230284
415,0.0007886435331230284
416,0.0
417,0.0
418,0.0011829652996845426
419,0.0
420,0.0
421,0.0003943217665615142
422,0.0007886435331230284
423,0.0007886435331230284
424,0.0007886435331230284
425,0.0003943217665615142
426,0.0003943217665615142
427,0.0011829652996845426
428,0.0003943217665615142
429,0.0
430,0.0007886435331230284
431,0.0003943217665615142
432,0.0
433,0.0007886435331230284
434,0.0003943217665615142
435,0.0007886435331230284
436,0.0003943217665615142
437,0.0
438,0.0003943217665615142
439,0.0
440,0.0003943217665615142
441,0.0
442,0.0011829652996845426
443,0.0
444,0.0003943217665615142
445,0.0003943217665615142
446,0.0
447,0.0
448,0.0003943217665615142
449,0.0003943217665615142
450,0.0003943217665615142
451,0.0003943217665615142
452,0.0003943217665615142
453,0.0
454,0.0003943217665615142
455,0.0007886435331230284
456,0.0003943217665615142
457,0.0007886435331230284
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0003943217665615142
463,0.0003943217665615142
464,0.0003943217665615142
465,0.0
466,0.0011829652996845426
467,0.0003943217665615142
468,0.0011829652996845426
469,0.0
470,0.0
471,0.0
472,0.0003943217665615142
473,0.0011829652996845426
474,0.0
475,0.0015772870662460567
476,0.0
477,0.0
478,0.0003943217665615142
479,0.0003943217665615142
480,0.0003943217665615142
481,0.0007886435331230284
482,0.0007886435331230284
483,0.0
484,0.0003943217665615142
485,0.0
486,0.0
487,0.0007886435331230284
488,0.0003943217665615142
489,0.0007886435331230284
490,0.0003943217665615142
491,0.0003943217665615142
492,0.0003943217665615142
493,0.0
494,0.0003943217665615142
495,0.0007886435331230284
496,0.0
497,0.0003943217665615142
498,0.0007886435331230284
499,0.0
500,0.0007886435331230284
501,0.0003943217665615142
502,0.0007886435331230284
503,0.0003943217665615142
504,0.0
505,0.0
506,0.0
507,0.0003943217665615142
508,0.0007886435331230284
509,0.0003943217665615142
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0007886435331230284
515,0.0
516,0.0003943217665615142
517,0.0
518,0.0003943217665615142
519,0.0
520,0.0
521,0.0003943217665615142
522,0.0
523,0.0
524,0.0007886435331230284
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0007886435331230284
530,0.0003943217665615142
531,0.0003943217665615142
532,0.0
533,0.0007886435331230284
534,0.0003943217665615142
535,0.0
536,0.0003943217665615142
537,0.0
538,0.0007886435331230284
539,0.0007886435331230284
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0003943217665615142
546,0.0003943217665615142
547,0.0003943217665615142
548,0.0003943217665615142
549,0.0
550,0.0007886435331230284
551,0.0
552,0.0
553,0.0003943217665615142
554,0.0
555,0.0007886435331230284
556,0.0003943217665615142
557,0.0007886435331230284
558,0.0
559,0.0
560,0.0
561,0.0003943217665615142
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0003943217665615142
568,0.0
569,0.0
570,0.0007886435331230284
571,0.0007886435331230284
572,0.0007886435331230284
573,0.0
574,0.0003943217665615142
575,0.0
576,0.0
577,0.0003943217665615142
578,0.0003943217665615142
579,0.0
580,0.0
581,0.0
582,0.0003943217665615142
583,0.0
584,0.0003943217665615142
585,0.0
586,0.0011829652996845426
587,0.0003943217665615142
588,0.0011829652996845426
589,0.0
590,0.0
591,0.0003943217665615142
592,0.0007886435331230284
593,0.0003943217665615142
594,0.0
595,0.0
596,0.0
597,0.0003943217665615142
598,0.0
599,0.0003943217665615142
600,0.0
601,0.0003943217665615142
602,0.0003943217665615142
603,0.0
604,0.0
605,0.0003943217665615142
606,0.0007886435331230284
607,0.0003943217665615142
608,0.0
609,0.0003943217665615142
610,0.0003943217665615142
611,0.0007886435331230284
612,0.0007886435331230284
613,0.0
614,0.0003943217665615142
615,0.0003943217665615142
616,0.0003943217665615142
617,0.0
618,0.0003943217665615142
619,0.0
620,0.0
621,0.0
622,0.0003943217665615142
623,0.0
624,0.0007886435331230284
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0003943217665615142
631,0.0003943217665615142
632,0.0
633,0.0007886435331230284
634,0.0007886435331230284
635,0.0003943217665615142
636,0.0007886435331230284
637,0.0
638,0.0003943217665615142
639,0.0
640,0.0
641,0.0003943217665615142
642,0.0007886435331230284
643,0.0
644,0.0
645,0.0003943217665615142
646,0.0003943217665615142
647,0.0003943217665615142
648,0.0
649,0.0
650,0.0003943217665615142
651,0.0
652,0.0003943217665615142
653,0.0
654,0.0
655,0.0007886435331230284
656,0.0
657,0.0007886435331230284
658,0.0003943217665615142
659,0.0
660,0.0
661,0.0003943217665615142
662,0.0
663,0.0
664,0.0003943217665615142
665,0.0
666,0.0003943217665615142
667,0.0
668,0.0
669,0.0
670,0.0003943217665615142
671,0.0003943217665615142
672,0.0003943217665615142
673,0.0003943217665615142
674,0.0
675,0.0
676,0.0
677,0.0003943217665615142
678,0.0
679,0.0
680,0.0007886435331230284
681,0.0
682,0.0
683,0.0003943217665615142
684,0.0
685,0.0
686,0.0003943217665615142
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0003943217665615142
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0007886435331230284
699,0.0011829652996845426
700,0.0007886435331230284
701,0.0007886435331230284
702,0.0
703,0.0007886435331230284
704,0.0011829652996845426
705,0.0003943217665615142
706,0.0003943217665615142
707,0.0007886435331230284
708,0.0
709,0.0011829652996845426
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0003943217665615142
715,0.0003943217665615142
716,0.0003943217665615142
717,0.0007886435331230284
718,0.0003943217665615142
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0007886435331230284
725,0.0
726,0.0003943217665615142
727,0.0003943217665615142
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0003943217665615142
734,0.0003943217665615142
735,0.0
736,0.0
737,0.0
738,0.0003943217665615142
739,0.0
740,0.0
741,0.0003943217665615142
742,0.0
743,0.0003943217665615142
744,0.0
745,0.0
746,0.0
747,0.0007886435331230284
748,0.0003943217665615142
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0003943217665615142
755,0.0007886435331230284
756,0.0
757,0.0
758,0.0
759,0.0003943217665615142
760,0.0
761,0.0
762,0.0003943217665615142
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0003943217665615142
770,0.0003943217665615142
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0003943217665615142
776,0.0003943217665615142
777,0.0
778,0.0
779,0.0
780,0.0003943217665615142
781,0.0007886435331230284
782,0.0
783,0.0003943217665615142
784,0.0
785,0.0003943217665615142
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0007886435331230284
791,0.0003943217665615142
792,0.0007886435331230284
793,0.0007886435331230284
794,0.0
795,0.0003943217665615142
796,0.0
797,0.0007886435331230284
798,0.0
799,0.0007886435331230284
800,0.0
801,0.0003943217665615142
802,0.0003943217665615142
803,0.0
804,0.0003943217665615142
805,0.0003943217665615142
806,0.0
807,0.0007886435331230284
808,0.0
809,0.0003943217665615142
810,0.0
811,0.0
812,0.0003943217665615142
813,0.0003943217665615142
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0003943217665615142
819,0.0003943217665615142
820,0.0
821,0.0003943217665615142
822,0.0
823,0.0
824,0.0003943217665615142
825,0.0
826,0.0003943217665615142
827,0.0
828,0.0
829,0.0007886435331230284
830,0.0
831,0.0
832,0.0
833,0.0003943217665615142
834,0.0
835,0.0003943217665615142
836,0.0
837,0.0
838,0.0
839,0.0003943217665615142
840,0.0
841,0.0
842,0.0003943217665615142
843,0.0
844,0.0003943217665615142
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0003943217665615142
850,0.0
851,0.0
852,0.0007886435331230284
853,0.0
854,0.0003943217665615142
855,0.0
856,0.0
857,0.0003943217665615142
858,0.0
859,0.0
860,0.0
861,0.0003943217665615142
862,0.0007886435331230284
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0003943217665615142
868,0.0
869,0.0003943217665615142
870,0.0003943217665615142
871,0.0
872,0.0
873,0.0003943217665615142
874,0.0003943217665615142
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0003943217665615142
881,0.0
882,0.0003943217665615142
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0003943217665615142
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0003943217665615142
894,0.0003943217665615142
895,0.0
896,0.0003943217665615142
897,0.0
898,0.0003943217665615142
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0003943217665615142
908,0.0
909,0.0
910,0.0003943217665615142
911,0.0
912,0.0003943217665615142
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0011829652996845426
931,0.0003943217665615142
932,0.0003943217665615142
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0003943217665615142
939,0.0
940,0.0
941,0.0003943217665615142
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0003943217665615142
949,0.0003943217665615142
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0003943217665615142
955,0.0003943217665615142
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0007886435331230284
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0003943217665615142
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0007886435331230284
974,0.0
975,0.0003943217665615142
976,0.0007886435331230284
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0003943217665615142
982,0.0
983,0.0003943217665615142
984,0.0
985,0.0
986,0.0007886435331230284
987,0.0003943217665615142
988,0.0
989,0.0003943217665615142
990,0.0
991,0.0
992,0.0
993,0.0003943217665615142
994,0.0003943217665615142
995,0.0
996,0.0007886435331230284
997,0.0
998,0.0003943217665615142
999,0.0
1000,0.0
1001,0.0
1002,0.0003943217665615142
1003,0.0007886435331230284
1004,0.0
1005,0.0
1006,0.0007886435331230284
1007,0.0
1008,0.0
1009,0.0
1010,0.0003943217665615142
1011,0.0
1012,0.0003943217665615142
1013,0.0
1014,0.0
1015,0.0003943217665615142
1016,0.0
1017,0.0003943217665615142
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0007886435331230284
1032,0.0
1033,0.0003943217665615142
1034,0.0
1035,0.0003943217665615142
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0003943217665615142
1042,0.0
1043,0.0003943217665615142
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0003943217665615142
1052,0.0003943217665615142
1053,0.0007886435331230284
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0003943217665615142
1067,0.0
1068,0.0003943217665615142
1069,0.0
1070,0.0011829652996845426
1071,0.0007886435331230284
1072,0.0003943217665615142
1073,0.0
1074,0.0
1075,0.0003943217665615142
1076,0.0
1077,0.0
1078,0.0003943217665615142
1079,0.0
1080,0.0
1081,0.0003943217665615142
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0003943217665615142
1088,0.0
1089,0.0
1090,0.0007886435331230284
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0003943217665615142
1098,0.0
1099,0.0
1100,0.0
1101,0.0003943217665615142
1102,0.0
1103,0.0
1104,0.0003943217665615142
1105,0.0
1106,0.0007886435331230284
1107,0.0003943217665615142
1108,0.0003943217665615142
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0003943217665615142
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0003943217665615142
1119,0.0003943217665615142
1120,0.0003943217665615142
1121,0.0
1122,0.0
1123,0.0003943217665615142
1124,0.0
1125,0.0003943217665615142
1126,0.0003943217665615142
1127,0.0003943217665615142
1128,0.0003943217665615142
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0003943217665615142
1134,0.0007886435331230284
1135,0.0003943217665615142
1136,0.0003943217665615142
1137,0.0003943217665615142
1138,0.0
1139,0.0
1140,0.0003943217665615142
1141,0.0003943217665615142
1142,0.0
1143,0.0
1144,0.0003943217665615142
1145,0.0
1146,0.0
1147,0.0
1148,0.0003943217665615142
1149,0.0
1150,0.0003943217665615142
